"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"11","Representa��o das caracter�sticas do movimento de objetos m�veis em mapas est�ticos","The widespread of global position system devices and wireless network promoted a notable evolution of technologies for storing and manipulating information related to moving objects. The large amount of data generated and the spatio-temporal characteristics of these data, however, made the job of analyzing and exploring such kind of information a complex task. The goal of this paper is to propose a new visualization model capable to communicate the characteristics of moving objects� movement in a static map. We hope that the proposed model helps in the task of analyzing and understanding the behavior of moving objects and to identify relationships among these objects and between these objects and geographic events. RESUMO: A difus�o de dispositivos de posicionamento global e redes sem fio motivaram uma evolu��o not�vel de ambientes e tecnologias para armazenamento e manipula��o de informa��es relativas a objetos m�veis. O grande volume de dados gerados e suas caracter�sticas espa�o-temporal, entretanto, tornam a an�lise e explora��o destes dados uma tarefa cada vez mais complexa. O objetivo dest e trabalho � propor um modelo de visualiza��o capaz de comunicar as caracter�sticas do movimento dos objetos m�veis em mapas est�ticos. Espera-se que o modelo proposto auxilie a an�lise do comportamento dos objetos m�veis e das rela��es entre estes objetos e entre os objetos m�veis e eventos geogr�ficos.","","Short papers","portuguese","9"
"12","Coverage representation in TerraLib","Coverage representations, as defined by the OGC specifications, are useful for representing a wide range of geographic phenomena. However, in most GIS projects, coverage representations do not show a common interface and the line between coverages and features with geometry is unclear. We propose an extension to the TerraLib library, using a unifying approach to manage coverage representations, including performance considerations as a major issue.","","Short papers","english","9"
"13","Approximate string matching for geographic names and personal names","The problem of matching strings allowing errors has recently gained importance, considering the increasing volume of online textual data. In geotechnologies, approximate string matching algorithms find many applications, such as gazetteers, address matching, and geographic information retrieval. This paper presents a novel method for approximate string matching, developed for the recognition of geographic and personal names. The method deals with abbreviations, name inversions, stopwords, and omission of parts. Three similarity measures and a method to match individual words considering accent marks and other multilingual aspects were developed. Test results show high precision-recall rates and good overall matching efficiency.","","Full papers","english","9"
"14","The development of a large scale geospatial telecommunications application independent from GIS proprietary mechanisms","This article presents the evolution of a very large geospatial database and application developed for telecommunications outside plant management. The needs for the construction of this system and the decisions taken during its development and consolidation phases are described. New challenges found in securing and expanding this type of system in todays market will be listed, as will be the need for a solution independent from the geographical information system (GIS) proprietary mechanisms. The alternatives examined and the approaches chosen to address the main points regarding the system evolution have resulted in a guide to similar initiatives in the area.","","Full papers","english","9"
"15","Modelagem espacial de florestas estacionais do Dom�nio do Cerrado no Estado de Minas Gerais utilizando envelope clim�tico","The general objective of this work is to map the potential distribution of seasonal forest of Cerrado in Minas Gerais, Brazil, through the species distribution modeling of its indicative species. Occurrence data and list of species of the areas were recovered in the database TreeAtlan 1.0. The environmental datasets used for the work involved climatic coverings related with temperature and precipitation. For modeling species distribution, the algorithm used was Bioclim True/False. Partial results allowed to observe that seasonal forest can cover 63% of Minas Gerais only be based in given bioclimatic dataset. The area under the ROC curve indicated a satisfactory accuracy. RESUMO: O objetivo geral deste trabalho � mapear a distribui��o potencial de florestas estacionais do Dom�nio do Cerrado dentro do estado de Minas Gerais por meio da modelagem de distribui��o espacial de suas esp�cies indicadoras. Os pontos de ocorr�ncia e lista de esp�cies das �reas foram recuperados no banco de dados TreeAtlan 1.0. As bases ambientais utilizadas para o trabalho compreendem coberturas clim�ticas relacionadas com temperatura e precipita��o. Para a modelagem de distribui��o das esp�cies foi utilizado o algoritmo Bioclim True/False. Resultados parciais permitiram observar que a fitofisionomia possui o potencial de ocupar 63% do Estado. A �rea sob a curva ROC indica uma acur�cia satisfat�ria.","","Short papers","portuguese","9"
"16","Improvements to Expectation-Maximization approach for unsupervied classification of remote sensing data","","","Full papers","english","9"
"17","Ecologically-aware queries for biodiversity research","To carry ecologically-relevant biodiversity research, one must collect chunks of information on species and their habitats from a large number of institutions and correlate them using geographic, biologic and ecological knowledge. Distribution and heterogeneity inherent to biodiversity data pose several challenges, such as how to find and merge relevant information on the Web, and process a variety of ecological and spatial predicates. This paper presents a framework that exploits advances in data interoperability and Semantic Web technologies to meet these challenges. The solution relies on ontologies and annotated repositories to support data sharing, discovery and collaborative biodiversity research. A prototype using real data has implemented part of the framework.","","Full papers","english","9"
"18","An architecture based on multi-agent systems and geographic databases for the development of georeferenced ecological and social simulations","This work is situated in the intersection of 4 different areas: Social Simulations, Ecological Simulations, Multi-Agent Systems and Geocomputing. Its main objective is to propose a multi-agent architecture designed for the development and execution of geographically referenced social and ecological simulations, that is, social and ecological simulations that use geographically referenced data taken from a Geographic Database, supporting the dynamic modeling of social and/or ecological systems. First of all, is introduced the motivations and objectives of the development of this new architecture, detailing the advantages of join these 4 areas, and the needs of the existent architectures. The features of this architecture and a complete study case are presented too. Finally, a comparison with others architectures and the conclusions are described.","","Full papers","english","9"
"19","Towards a geographic ontology reference model for matching purposes","Ontologies and geographic ontologies are becoming important research and application fields for the geographic information systems (GIS) community. Although geographic ontologies (also known as spatial-temporal ontologies, geo-ontologies or geospatial ontologies) are becoming popular, a standard and complete model is still missing. The attempts for establishing standards are yet incipient, i.e., do not fulfill the actual needs. In this paper we propose a reference model for developing geographic ontologies, with the specific purpose of matching. The main idea is to extend the model for conventional, non-geographic, ontologies to make it suitable for describing the particularities of the GIS data and the relationships among them. RESUMO: Ontologias e, mais especificamente, ontologias geogr�ficas, estao se tornando um importante campo de aplica��o e pesquisa relacionado � comunidade de Sistemas de Informa��ess Geogr�ficas (SIG). Embora ontologias geogr�ficas (tamb�m conhecidas por ontologias espaciais, ontologias espa�otemporais, geo-ontologias ou ainda ontologias geo-espaciais) vem tornando-se populares, falta ainda um modelo completo e que seja adotado como padr�o. As tentativas para estabelecimento de padr�es s�o ainda incipientes, ou seja, n�o satisfazem completamente as necessidades atuais. Neste artigo n�s propomos um modelo de referencia para o desenvolvimento de ontologias geogr�ficas, com o prop�sito especial de matching (casamento). A id�ia principal � estender o modelo para ontologias nao-geogr�ficas, de modo a faze-lo adequado para descrever as particularidades dos dados espa�o-temporais e os relacionamentos entre eles.","","Full papers","english","9"
"20","Improvements to expectation-maximization approach for unsupervised classification of remote sensing data","In statistical pattern recognition, mixture models allow a formal approach to unsupervised learning. This work aims to present a modification of the Expectation-Maximization clustering method applied to remote sensing images. The stability of its convergence has been increased by supplying the results of the well-known K-Means algorithm, as seed points. Hence, the accuracy has been improved by applying cluster validity measures to each configuration, varying the initial number of clusters. High-resolution urban scenes has been tested, and we show a comparison to supervised classification results. Performance tests were also realized, showing the improvements of our proposal, in comparison to the original one.","","Full papers","english","9"
"21","O projeto WebMAPS: desafios e resultados","This paper describes challenges and results of WebMAPS, a multidisciplinary project under development at UNICAMP. Its goal is to develop a platform based on Web Services for agro-environmental planning. It requires state of the art research in specication and implementation of software that relies on several kinds of distributed information - satellite images, data from sensors and from agricultural production and geographic data. RESUMO: Este trabalho descreve desaos e resultados do projeto WebMAPS, um esfor�o multidisciplinar envolvendo ci�ncias agr�rias e de computa��o, em desenvolvimento na UNICAMP. Seu objetivo � desenvolver uma plataforma baseada em servi�os Web para o planejamento agro-ambiental. Requer pesquisa de ponta voltada a especica��o e a implementa��o de software com acesso a v�rios tipos de informa��o distribu�da - imagens de sat�lite, dados provenientes de sensores, dados de produ��o agr�cola e dados geogr�ficos.","","Full papers","portuguese","9"
"22","An efficient algorithm to compute the viewshed on DEM terrains stored in the external memory","Nowadays, there is a huge volume of data about terrains available and generally, these data do not fit in the internal memory. So, many GIS applications require efficient algorithms to manipulate the data externally. One of these applications is the viewshed computation that consists in obtain the visible points from a given point p. In this paper, we present an efficient algorithm to compute the viewshed on terrains stored in the external memory. The algorithm complexity is O(scan(N)) where N is the number of points in a DEM and scan(N) is the minimum number of I/O operations required to read N contiguous items stored in the external memory. Also, as shown in the results, our algorithm outperforms the known algorithms described in the literature.","","Full papers","english","9"
"23","Desenvolvimento de SIG para Web utilizando MDA","This work aims at increasing the development productivity of the Geographic Information Systems through the MDA. We defined an UML extension which adds geographic information to the class diagram. From this extension, we have been implementing a cartridge in the AndroMDA tool which allows the automatic generation of the MapServer configuration files. RESUMO.  O objetivo deste trabalho � aumentar a produtividade no desenvolvimento de SIG para Web atrav�s do uso do padr�o MDA. Definimos uma extens�o da UML que agrega ao modelo de classes informa��es geogr�ficas utilizadas nos SIG. A partir desta extens�o, estamos implementando um cartucho na ferramenta AndroMDA que permite a gera��o autom�tica dos arquivos de configura��o do MapServer.","","Short papers","portuguese","9"
"24","Extens�o do WEKA para m�todos de agrupamento com restri��o de contig�idade","This work addresses the shortage of open-source data mining tools that implement spatial data mining methods. Therefore, this work presents the development of a WEKA extension for contiguity-constrained clustering method. RESUMO.  Este trabalho aponta a pouca disponibilidade de ferramentas de minera��o de dados de c�digo-aberto que implementam m�todos de minera��o de dados espaciais. Portanto, o objetivo deste trabalho, para tentar resolver esse problema, � apresentar o desenvolvimento de uma extens�o da ferramenta WEKA para m�todos de agrupamento com restri��o de contig�idade.","","Short papers","portuguese","9"
"25","Continuous interaction with TDK: improving the user experience in Terralib","Historically, visual display has always played a very important role in GIS applications. However, visual exploration tools do not scale well when applied to huge spatial data sets. More recently, faster processing hardware and more sophisticated computer graphics has been used to improve user experience for geospatial data visualization. Some applications have recently introduced the concept that the user should be able to navigate through the data in a smooth and continuous way without being blocked waiting for data to be loaded, even if this means seeing incomplete data for some time. Google Earth and NASA World Wind are recent examples of this concept. This paper describes an architecture incorporated in the TDK (TerraLib Development Kit) open source API to provide support for applications that want this kind of user interaction with Terralib geographical data.","","Full papers","english","9"
"26","Comparison of machine learning algorithms for mapping the phytophysiognomies of the brazilian Cerrado","This present work describes the classification of the Phytophysiognomies present in the Brazilian Cerrado biome through the means Artificial Intelligence; data from remote sensing images and other sources served as input for these algorithms to generate the vegetation maps. The data acquired was of many types so that it fully described the various Phytophysiognomies present in biome and served as training data for the machine learning algorithms. Various statistical and neuro-computation based algorithms were used for pattern recognition in the data so that we could build a good generalization model for the biome. A vegetation map was successfully generated with each algorithm. Finally a comparison among these algorithms was made so that we could find the best algorithm that fitted the problem of mapping this biome.","","Full papers","english","9"
"27","An�lise espacial da distribui��o do Aedes aegypti (diptera: culicidae) em diferentes �reas da cidade do Rio de Janeiro","This work aimed at assessing the spatial distribution of the dengue fever mosquito vector, Aedes aegypti and its association with Strategic Sites (SS). In each of three localities of Rio de Janeiro city, 80 traps were installed (40 for adult mosquitos and 40 for immatures) in randomly chosen households. Moreover, two further traps we installed close to each SS. These traps were localized with GPS and visited every week for 11 weeks, in the summer of 2007. Based on these data, mosquito infestation maps were created by applying Gaussian Kernels (ArcGis 9.0) to the weekly data. We also used non-parametric methods to test the hypothesis that traps located closer to the SSs would catch more mosquitos than distant ones. Our results suggest that unusual sites, as those used for recycling and a boat factory, showed significant association with infestation hotspots. As a conclusion, our study point to the importance of not standard types of human activity as potential new categories to be included in the surveillance of SSs. RESUMO: Este trabalho tem por objetivo avaliar a distribui��o espacial do mosquito vetor da dengue, Aedes aegypti, em tr�s localidades da cidade do Rio de Janeiro, e sua associa��o com a presen�a de pontos estrat�gicos (PE). Para isso foram implantadas, aleatoriamente, um total de 80 armadilhas em cada �rea, sendo 40 para coletar formas imaturas (Ovitrampas) e 40 para mosquitos adultos (MosquiTraps) no peridomicilio e duas armadilhas em cada PE. Estas foram mapeadas com GPS e monitoradas semanalmente durante 11 semanas, no ver�o de 2007. Para an�lise dos resultados foram feitos mapas de kernel (ArcGis 9.0) por semana. Al�m disso, utilizamos m�todos n�o param�tricos para testar tend�ncias de aglomera��o de armadilhas positivas pr�ximo aos PE. Os resultados sugerem um papel importante para PEs associadas � reciclagem de materiais (na localidade de Palmares), � fabrica��o de barcos (em Tubiacanga) e a transportadora em Higien�polis.","","Short papers","portuguese","9"
"28","Utiliza��o de imagens de sensoriamento remoto de alta resolu��o para realizar a contagem de copas em povoamento de Eucalyptus spp","The present work aims at performing automatic tree crown counting in planted Eucalypt forests. High resolution remote sensing imagery and digital image processing using Lee Filters and the unsupervised classification algorithm ISODATA were used. The classification result that best extracted tree crowns was exported to a GIS for tree counting. The resulting number of trees was compared to the number obtained by visual interpretation. RESUMO: O presente trabalho objetiva, atrav�s da utiliza��o de imagens de sensoriamento remoto de alta resolu��o e processamento digital de imagens, realizar a contagem autom�tica de copas individuais em um povoamento plantado de Eucalyptus spp., atrav�s da t�cnica que associa o filtro de Lee com o classificador n�o-supervisionado ISODATA. Ap�s as etapas de processamento, o resultado da classifica��o que mais representou as copas das �rvores foi exportado para ambiente SIG (Sistema de Informa��es Geogr�ficas), onde foi realizada a contagem autom�tica dos pol�gonos que representaram melhor as copas. Os resultados foram comparados com o par�metro, que foi obtido atrav�s da interpreta��o visual da imagem.","","Short papers","portuguese","9"
"29","Model selection for a class of spatio-temporal models for areal data","We present a method to perform model selection based on predictive density in a class of spatio-temporal dynamic generalized linear models for areal data. These models assume a latent random field process that evolves through time with random field convolutions; the convolving fields follow proper Gaussian Markov random field processes. Parameter and latent process estimation based on Markov Chain Monte Carlo and the forward information filter backward sampler, respectively, is showed. Finally, an application using several specifications of the general model on homicide data in the State of Esp�ırito Santo is presented showing the results of model selection.","","Full papers","english","9"
