"id_pessoa","nome","instituicao"
"80","Catarina Jakovac","Federal University of Santa Catarina (UFSC)"
"81","J�lio C�sar Pimenta dos Santos","National Institute for Space Research (INPE)"
"82","Bruno Rech","National Institute for Space Research (INPE)"
"83","Daniel Andrade Maciel","National Institute for Space Research (INPE)"
"84","Claudio Clemente Faria Barbosa","National Institute for Space Research (INPE)"
"85","�urea M. Ciotti","University of S–o Paulo (USP)"
"86","Vitor S. Martins","Mississippi State University (MSU)"
"87","Rejane Paulino","Mississippi State University (MSU)"
"88","Evlyn Marcia Leao De Moraes Novo","National Institute for Space Research (INPE)"
"89","Van�cia Schumacher","National Institute for Space Research (INPE)"
"90","Elisa Martins","National Institute for Space Research (INPE)"
"91","F�bricio Galende","National Institute for Space Research (INPE)"
"92","Fabiano Morelli","National Institute for Space Research (INPE)"
"93","Italo Garrot","National Institute for Space Research (INPE)"
"94","Catia S. N. Sepetauskas","National Institute for Space Research (INPE)"
"95","Giovanni Guarnieri Soares","National Institute for Space Research (INPE)"
"96","Felipe O. Simoyama","University of Sao Paulo (USP)"
"97","Ricardo S. Oyarzabal","Center for Monitoring and Early Warning of Natural Disasters (CEMADEN)"
"98","Hugo S. P. Cardoso","State University of Bahia (UNEB)"
"99","Alo�sio S. N. Filho","Faculdades Senai Cimatec (SENAI)"
"100","Leonardo B. L. Santos","Center for Monitoring and Early Warning of Natural Disasters (CEMADEN)"
"101","Yuri Seregati","Universidade Estadual de Campinas (UNICAMP)"
"102","Ana C. D. Neme","Universidade Estadual de Campinas (UNICAMP)"
"103","Marlon F. de Souza","Universidade Estadual de Campinas (UNICAMP)"
"104","Rubens A. C. Lamparelli","Universidade Estadual de Campinas (UNICAMP)"
"105","Israel Nunes da Silva","Instituto Tecnologico da Aeron–utica (ITA)"
"106","Elcio Hideichi Shiguemori","Instituto de Estudos Avan–ados (IEAv)"
"107","Gabriel Dietzsch","Instituto de Estudos Avan–ados (IEAv)"
"108","Caroline da Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"109","Camila Totti","Instituto Nacional de Pesquisas Espaciais (INPE)"
"110","Baggio Luiz de Castro Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"111","Leila Maria Garcia Fonseca","Instituto Nacional de Pesquisas Espaciais (INPE)"
"112","Maria Isabel Sobral Escada","Instituto Nacional de Pesquisas Espaciais (INPE)"
"113","Gabriel C. Almeida","Universidade Federal de Sao Jo–o del-Rei (UFSJ)"
"114","Gustavo E. Marcatti","Universidade Federal de Sao Jo–o del-Rei (UFSJ)"
"115","Marconi de A. Pereira","Universidade Federal de Sao Jo–o del-Rei (UFSJ)"
"116","Nathan Damas Antonio","Universidade Federal do Paran– (UFPR)"
"117","Silvana P. Camboim","Universidade Federal do Paran– (UFPR)"
"118","Vin�cius Lima Guimar�es","Instituto Nacional de Pesquisas Espaciais (INPE)"
"119","Sidnei Joao Siqueira Sant�Anna","Instituto Nacional de Pesquisas Espaciais (INPE)"
"120","Jos� Claudio Mura","Instituto Nacional de Pesquisas Espaciais (INPE)"
"121","F�bio Dall Cortivo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"122","Milton Kampel","Instituto Nacional de Pesquisas Espaciais (INPE)"
"123","Rog�rio Costa de Oliveira Junior","Instituto Nacional de Pesquisas Espaciais (INPE)"
"124","Johan S. Duque","Universidad Tecnologica del Uruguay (UTEC)"
"125","Rog�rio Galante Negri","Universidade Estadual Paulista (Unesp)"
"126","Leonardo Bacelar Lima Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"127","Maria E. D. Pereira","Federal University of Sao Jo–o Del-Rei (UFSJ)"
"128","Karen V. Andrade","Federal University of Sao Jo–o Del-Rei (UFSJ)"
"129","Shayene Bernardo Dutra","University of Sao Paulo (USP)"
"130","Gabriel Pereira","Federal University of Sao Jo–o Del-Rei (UFSJ)"
"131","Luciana B. M. Pires","World Environmental Conservancy (WEC)"
"132","Daniel B. Salles","Universidade Federal de Ouro Preto (UFOP)"
"133","Thiago A. Liuth","Universidade Federal de Ouro Preto (UFOP)"
"134","Karina M. Kinukawa","Universidade Federal de Ouro Preto (UFOP)"
"135","Ana Luiza Almeida Soares","Universidade Federal de Ouro Preto (UFOP)"
"136","Rodrigo Cesar P. Silva","Universidade Federal de Ouro Preto (UFOP)"
"137","Tiago S. Carneiro","Universidade Federal de Ouro Preto (UFOP)"
"138","J�lio C�sar Pimenta dos Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"139","Pedro Ferrini Manh�es Bacellar","Instituto Nacional de Pesquisas Espaciais (INPE)"
"140","Daniel Andrade Maciel","Instituto Nacional de Pesquisas Espaciais (INPE)"
"141","Cl�udio Clemente Faria Barbosa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"142","Evlyn Marcia Leao De Moraes Novo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"143","Joao Pedro Melani Saraiva","Instituto de Ciencia e Tecnologia UNESP"
"144","Alu�sio de Souza Pinheiro","Instituto de Matematica, Estat–stica e Computa––o Cient–fica UNICAMP"
"145","Rogerio Galante Negri","Instituto de Ciencia e Tecnologia UNESP"
"146","Jefferson V. da F. e Silva","Universidade Federal de Sao Jo–o del-Rei (UFSJ)"
"147","Joao P. H. Sans�o","Universidade Federal de Sao Jo–o del-Rei (UFSJ)"
"148","Michel C. R. Leles","Universidade Federal de Sao Jo–o del-Rei (UFSJ)"
"149","Luiz M. Carvalho","Getulio Vargas Foundation (FGV)"
"150","Leonardo B. L. Santos","National Center for Monitoring and Early Warning of Natural Disasters (Cemaden)"
"151","Vin�cius Lima Guimaraes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"152","Antonio Miguel Vieira Monteiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
