"id_pessoa","nome","instituicao"
"44","Pedro Ribeiro Andrade Neto","Universidade Federal do Paran– (UFPR)"
"45","Renato Beozzo Bassanezi","Universidade Federal do Paran– (UFPR)"
"46","Carlos M. de Lima","Universidade Federal do Rio Grande do Norte (UFRN)"
"47","Luiz M. G. Gon�alves","Universidade Federal do Rio Grande do Norte (UFRN)"
"48","Cristiana Bentes","Universidade Federal do Rio de Janeiro (UFRJ)"
"49","Ricardo Farias","Universidade Federal do Rio de Janeiro (UFRJ)"
"50","Wladimir S. Meyer","Universidade Federal do Rio de Janeiro (UFRJ)"
"51","Jano Moreira de Souza","Universidade Federal do Rio de Janeiro (UFRJ)"
"52","Milton Ramos Ramirez","Universidade Federal do Rio de Janeiro (UFRJ)"
"53","Lia Toledo Moreira Mota","Universidade Estadual de Campinas (UNICAMP)"
"54","Alexandre de Assis Mota","Universidade Estadual de Campinas (UNICAMP)"
"55","Wu Shin-Ting","Universidade Estadual de Campinas (UNICAMP)"
"56","Vin�cius Lopes Rodrigues","Universidade Federal de Vi–osa (UFV)"
"57","�ngelo Sousa Cavalier","Universidade Federal de Vi–osa (UFV)"
"58","Marcus Vin�cius Alvim Andrade","Universidade Federal de Vi–osa (UFV)"
"59","Maytham Safar","Kuwait University"
"60","Ahmad Al-Saleh","Kuwait University"
"61","Joelma Carla Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"62","Jo�o Ricardo de F. Oliveira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"63","Luciano V. Dutra","Instituto Nacional de Pesquisas Espaciais (INPE)"
"64","Alexandre E. dos Santos","Universidade Federal de Minas Gerais (UFMG)"
"65","Alexandre L. Rodrigues","Universidade Federal de Minas Gerais (UFMG)"
"66","Danilo L. Lopes","Universidade Federal de Minas Gerais (UFMG)"
"67","Juliano Schimiguel","Universidade Estadual de Campinas (UNICAMP)"
"68","M. Cec�lia C. Baranauskas","Universidade Estadual de Campinas (UNICAMP)"
"69","Claudia Bauzer Medeiros","Universidade Estadual de Campinas (UNICAMP)"
"70","Adler C. G. da Silva","Universidade Estadual de Campinas (UNICAMP)"
"71","Shin-Ting Wu","Universidade Estadual de Campinas (UNICAMP)"
"72","Tayn�na C. Sim�es","Universidade Federal de Minas Gerais (UFMG)"
"73","Lirisnei Gomes de Sousa","Universidade Federal do Rio Grande do Norte (UFRN)"
"74","Jair C. Leite","Universidade Federal do Rio Grande do Norte (UFRN)"
"75","V�nia Vidal","Universidade Federal do Cear– (UFC)"
"76","Fernando Lemos","Universidade Federal do Cear– (UFC)"
"77","F�bio Feitosa","Universidade Federal do Cear– (UFC)"
"78","Missae Yamamoto","Instituto Nacional de Pesquisas Espaciais (INPE)"
"79","Gilberto Camara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"80","Luiz Antonio Nogueira Lorena","Instituto Nacional de Pesquisas Espaciais (INPE)"
"81","Panfeng Zhou","Northeastern University"
"82","Jun Gong","Northeastern University"
