"id_pessoa","nome","instituicao"
"85","Afonso de Paula dos Santos","Universidade Federal de Vi–osa (UFV)"
"86","Giovanni Dolif Neto","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"87","Eliana Vale","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"88","Arthur Muller","Instituição não informada"
"89","Carlos Alberto Felgueiras","Instituto Nacional de Pesquisas Espaciais (INPE)"
"90","Cl�udia Cristina dos Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"91","Paulo Cesar Gurgel de Albuquerque","Instituto Nacional de Pesquisas Espaciais (INPE)"
"92","Sidnei Jo�o Siqueira Sant'Anna","Instituto Nacional de Pesquisas Espaciais (INPE)"
"93","Vander L. S. Freitas","Universidade Federal de Ouro Preto (UFOP)"
"94","Leonardo Bacelar Lima Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"95","Ming Tang","East China Normal University"
"96","Yong Zou","East China Normal University"
"97","Elbert Einstein Nehrer Macau","Universidade Federal de S–o Paulo (UNIFESP)"
"98","Vitor Y. Hossaki","Universidade Estadual Paulista (UNESP)"
"99","Rog�rio G. Negri","Universidade Estadual Paulista (UNESP)"
"100","Leonardo B. L. Santos","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"101","L�via Tom�s","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"102","Jeferson Feitosa","Universidade Estadual Paulista (UNESP)"
"103","Aurelienne Aparecida Souza Jorge","Instituto Nacional de Pesquisas Espaciais (INPE)"
"104","Marcos Quiles","Universidade Federal de S–o Paulo (UNIFESP)"
"105","Izabelly Carvalho da Costa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"106","C�ndida Caroline Souza de Santana Leite","Instituto Nacional de Pesquisas Espaciais (INPE)"
"107","Ana Larissa Ribeiro de Freitas","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"108","Igor Santiago Broggio","Universidade Estadual do Norte Fluminense Darcy Ribeiro (UENF)"
"109","Paulo Henrique A. Le�o","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"110","Ana Larissa R. de Freitas","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"111","Jo�o Bosco Coura dos Reis","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"112","Swanni T. Alvarado","Universidad del Rosario - Bogot–"
"113","Celso Henrique Leite Silva J�nior","University of California"
"114","Tiago Massi Ferraz","Universidade Estadual do Maranh–o (UEMA)"
"115","Roberta P. de Magalh�es","Universidade Federal do ABC (UFABC)"
"116","Diego B. Tomasiello","Universidade Federal do ABC (UFABC)"
"117","Guilherme Augusto Verola Mataveli","Instituto Nacional de Pesquisas Espaciais (INPE)"
"118","Michel Eust�quio Dantas Chaves","Instituto Nacional de Pesquisas Espaciais (INPE)"
"119","Jo�o Guerrero","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"120","Jeferson F. Mendes","Universidade Estadual Paulista (UNESP)"
"121","L�gia da Silva Barbosa","Universidade Federal de Vi–osa (UFV)"
"122","Lina M. Os�rio Olivos","Universidade de S–o Paulo (USP)"
"123","Arisvaldo Vieira Mello Junior","Universidade de S–o Paulo (USP)"
"124","Silvana Susko Marcellini","4 Universidade de S–o Paulo (USP)"
"125","D�rio Hachisu Hossoda","Universidade de S–o Paulo (USP)"
"126","Rog�rio Moreira Chagas","Universidade de S–o Paulo (USP)"
"127","Gabriel A. dos Santos Soares","Universidade de S–o Paulo (USP)"
"128","Fl�via Ribeiro dos Jacobsem","Universidade de S–o Paulo (USP)"
"129","Andr� Schardong","Instituição não informada"
"130","Pablo de O. Passarini","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"131","Filipe J. S. Coelho","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"132","Marconi A. Pereira","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"133","Nat� G. Silva","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"134","Telles T. da Silva","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"135","Webert S. Pinto","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"136","Jos� R. Almeida J�nior","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"137","Filipe Santos","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"138","Gustavo E. Marcatti","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"139","Pedro A. A. Silva","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"140","Andr� Hirsch","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"141","Andr�a C. R. Santos","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"142","Ivair Gomes","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"143","Fernando M. Pimenta","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"144","Glauciana M. Ata�de","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"145","Gabriel Pereira","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"146","Renato V. O. Castro","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"147","Marcela C. Ferreira","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"148","Leonardo B. Prado","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"149","Fernando A. Teixeira","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"150","Daniel C. Pinheiro","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"151","Jos� R. Almeida Junior","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"152","Andr�a C. R. dos Santos","Universidade Federal de S–o Jo–o del Rei (UFSJ)"
"153","Jaqueline A. J. P. Soares","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"154","Michael M. Diniz","Instituto Federal de S–o Paulo (IFSP)"
"155","Jos� V. O. Sim�es","Universidade Estadual Paulista (UNESP)"
"156","Livia Rodrigues Tom�s","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"157","Leonardo Bacelar Lima Santos","Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)"
"158","Andres Velestegui-Montoya","ESPOL Polytechnic University - Guayaquil"
"159","Juliana O. Marquez","Universidade Federal de S–o Paulo (UNIFESP)"
"160","Geancarlo Guerrero Cabrera","ESPOL Polytechnic University - Guayaquil"
"161","Yadira Jaramillo Lindao","ESPOL Polytechnic University - Guayaquil"
"162","Malcon Mora Araus","ESPOL Polytechnic University - Guayaquil"
"163","Felipe Abrahim Ramalho Xaud","Universidade Estadual de Roraima (UERR)"
"164","Francisco Carlos de Lima Pereira","Universidade Estadual de Roraima (UERR)"
"165","Clenya Rejane Barros de Lima","Universidade Estadual de Roraima (UERR)"
"166","Wender Ant�nio da Silva","Universidade Estadual de Roraima (UERR)"
"167","Haron Abrahim Magalh�es Xaud","Empresa Brasileira de Pesquisa Agropecu–ria (Embrapa Roraima)"
"168","Alexander Zipf","Heidelberg University"
"169","Amandus Butzer","Heidelberg Institute for Geoinformation Technology"
"170","Marcel Reinmuth","Heidelberg Institute for Geoinformation Technology"
"171","Michael Auer","Heidelberg Institute for Geoinformation Technology"
"172","Benajamin Herfort","Heidelberg Institute for Geoinformation Technology"
"173","Adam Rousell","Heidelberg Institute for Geoinformation Technology"
"174","Sven Lautenbach","Heidelberg University"
"175","Stefan Gumbrich","Heidelberg Institute for Geoinformation Technology"
