"id_pessoa","nome","instituicao"
"52","Noeli Aline Particcelli Moreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"53","Thales Sehn K�rting","Instituto Nacional de Pesquisas Espaciais (INPE)"
"54","Luciano Vieira Dutra","Instituto Nacional de Pesquisas Espaciais (INPE)"
"55","Emiliano Ferreira Castejon","Instituto Nacional de Pesquisas Espaciais (INPE)"
"56","Egidio Arai","Instituto Nacional de Pesquisas Espaciais (INPE)"
"57","Cassiano Bastos Moroz","Universidade Federal do Paran– (UFPR)"
"58","Jorge Tiago Bastos","Universidade Federal do Paran– (UFPR)"
"59","Savio S. T. de Oliveira","Universidade Federal de Goi–s (UFG)"
"60","Luiz M. L. Pascoal","Universidade Federal de Goi–s (UFG)"
"61","Laerte Ferreira","Universidade Federal de Goi–s (UFG)"
"62","Marcelo de C. Cardoso","Universidade Federal de Goi–s (UFG)"
"63","Elivelton Bueno","Universidade Federal de Goi–s (UFG)"
"64","Vagner J. S. Rodrigues","Universidade Federal de Goi–s (UFG)"
"65","Wellington S. Martins","Universidade Federal de Goi–s (UFG)"
"66","Queiroz​","Instituto Nacional do Semiárido (INSA)"
"67","Heithor Alexandre de Araujo","Instituto Nacional do Semiárido (INSA)"
"68","​","Instituto Nacional do Semiárido (INSA)"
"69","Dantas​","Universidade Federal de Campina Grande (UFCG)"
"70","Bruno Cardoso","Instituto Nacional do Semiárido (INSA)"
"71","​","Universidade Federal de Campina Grande (UFCG)"
"72","Silva-Neto​","Universidade Federal de Campina Grande (UFCG)"
"73","Ciicero Fidelis da","Instituto Nacional do Semiárido (INSA)"
"74","​","Instituição não informada"
"75","Thiago Emmanuel Pereira","Instituição não informada"
"76","Lima​","Instituição não informada"
"77","Ricardo da Cunha Correia","Instituição não informada"
"78","Stefano W. P. Pontes","Universidade Federal do Maranh–o (UFMA)"
"79","Tiago B. Borchartt","Universidade Federal do Maranh–o (UFMA)"
"80","Livio M. Costa-Junior","Universidade Federal do Maranh–o (UFMA)"
"81","Leandro S. Ribeiro","Universidade de Bras–lia (UnB)"
"82","Thiago P. Faleiros","Universidade de Bras–lia (UnB)"
"83","Maristela Holanda","Universidade de Bras–lia (UnB)"
"84","Josemar Pereira da Silva","Universidade Federal do Paran– (UFPR)"
"85","Henrique Guarneri","Universidade Federal do Paran– (UFPR)"
"86","Flavia Cristina Arenas","Universidade Federal do Paran– (UFPR)"
"87","Eduardo Vedor de Paula","Universidade Federal do Paran– (UFPR)"
"88","Silvana Phillipi Camboim","Universidade Federal do Paran– (UFPR)"
"89","Flavia Siqueira","Universidade Federal do Paran– (UFPR)"
"90","Gabriele Silveira Camara","Universidade Federal do Paran– (UFPR)"
"91","Silvana Philippi Camboim","Universidade Federal do Paran– (UFPR)"
"92","Raissa P. P. M. Souza","Universidade Federal de Vi–osa (UFV)"
"93","Fabricio A. Silva","Universidade Federal de Vi–osa (UFV)"
"94","Thais Regina M. B. Silva","Universidade Federal de Vi–osa (UFV)"
"95","Vinicius Garcia Sperandio","Universidade Federal de Vi–osa (UFV)"
"96","Vitor Eduardo Concesso Dias","Universidade Federal de Vi–osa (UFV)"
"97","Sergio Murilo Stempliuc","Faculdade Governador Ozanam Coelho (FAGOC)"
"98","Jugurta Lisboa-Filho","Universidade Federal de Vi–osa (UFV)"
"99","Jose A. S. S�","Universidade do Estado do Par– (UEA)"
"100","Fabio F Gama","Instituto Nacional de Pesquisas Espaciais (INPE)"
"101","Giberto Ribeiro Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"102","L�bia Vinhas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"103","Brigida R. P. Rocha","CENSIPAM"
