"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"12","Towards a Representativeness Measure for Summarized Trajectories with Multiple Aspects","Large trajectory datasets have led to the development of summarization methods. However, evaluating the efficacy of these techniques can be complex due to the lack of a suitable representativeness measure. In the context of multi-aspect trajectories, current summarization lacks evaluation methods. To address this, we introduce RMMAT, a novel representativeness measure that combines similarity metrics and covered information to offer adaptability to diverse data and analysis needs. Our innovation simplifies summarization technique evaluation and enables deeper insights from extensive trajectory data. Our evaluation of real-world trajectory data demonstrates RMMAT as a robust Representativeness Measure for Summarized Trajectories with Multiple Aspects.","","full","english","24"
"13","The HARMONIZE Project and the EODCtHRS Architecture: An Earth Observation Data Cube tuned for Health Response Systems","The HARMONIZE project, coordinated by the Barcelona Supercomputing Center, aims to create a digital infrastructure for health data integration and climate analysis in Latin America & the Caribbean. It includes a data platform, a climate module, and software toolkits to explore the data. This paper presents EODCtHRS, an instance of the Brazil Data Cube Platform, named HARMONIZE Instance, which accommodates data collected by drones in health oriented field missions, local and regional health data, and data from in-situ weather stations and climate models. The article presents the architecture of EODCtHRS, its current stage of development and planned versions.","","full","english","24"
"14","Assessing Land Use and Land Cover Maps and Legends between MapBiomas and Brazil�s Fourth Emission Inventory","Comparing LULC maps is essential for understanding landscape dynamics, alteration patterns, and environmental implications. This study uses an algorithm to harmonize the maps of Brazil National Inventory and MapBiomas based on the spatial distribution of LULC classes. This investigation aims to compute the agreement between two initiatives while examining the uncertainties of both. Furthermore, the results highlight the classes and areas of potential inconsistency or ambiguity, allowing to identify and correct discrepancies, proposing a harmonized legend between then. For all Brazil, we achieved a maximum concordance of 81% between the two maps; out of the 44 equivalences, the algorithm correctly identified 84% of the mappings between the classes.","","full","english","24"
"15","Extending DETER into non-forest vegetation areas in the Brazilian Amazon","The Deforestation Detection System for Non-Forest Vegetation (DETER NF), which became operational on August 1, 2023, was introduced by the National Institute for Space Research (INPE) in the Brazilian Amazon. It covers all states within the biome, providing daily alerts for non-forest areas, including vegetation removal and burn scars. Between August 2022 and July 2023, during its pilot phase, it identified 575.22 km� of non-forest vegetation loss and 8,036.99 km� of burn scars. Among the Amazonian states, Roraima standed out as a hotspot for non-forest vegetation loss.","","full","english","24"
"16","QQESPM: A Quantitative and Qualitative Spatial Pattern Matching Algorithm","The Spatial Pattern Matching (SPM) query allows for the retrieval of Points of Interest (POIs) based on spatial patterns defined by keywords and distance criteria. However, it does not consider the connectivity between POIs. In this study, we introduce the Qualitative and Quantitative Spatial Pattern Matching (QQ-SPM) query, an extension of the SPM query that incorporates qualitative connectivity constraints. To answer the proposed query type, we propose the QQESPM algorithm, which adapts the state-of-the-art ESPM algorithm to handle connectivity constraints. Performance tests comparing QQESPM to a baseline approach demonstrate QQESPMs superiority in addressing the proposed query type.","","full","english","24"
"17","Assessment of the Impacts of the 2023 Earthquake in Diyarbakir, Turkey with CBERS-4A Satellite Images","This study aims to identify buildings damaged by the earthquake of 02/06/2023 in the city of Diyarbakir (Turkey) using images from the CBERS-4A satellite. The images were processed in Python in order to compare the images from before (2021) and after (2023) the earthquake. Statistical measures such as mean, standard deviation, and entropy were used to analyze the results. The buildings layer Open Street Maps was also used to identify the polygons and areas affected by the disaster. By combining these techniques, it was possible to identify areas that showed changes after the earthquake. RESUMO: Este estudo visa identificar construc� oes danificadas pelo terremoto de 06/02/2023 na cidade de Diyarbakir (Turquia) a partir de imagens do sat�elite CBERS-4A. As imagens foram processadoas no Python para ser feita uma comparac� ao das imagens de antes (2021) e depois (2023) do terremoto. Foram realizadas, medidas estat�ısticas como m�edia, desvio padrao e entropia para a an�alise dos resultados. Foi usado tamb�em a camada buildings do Open Street Maps para identificar os pol�ıgonos e �areas afetadas pelo desastre. Atrav�es da combinac� ao dessas t�ecnicas, foi poss�ıvel identificar �areas que sofreram mudanc�as ap�os a ocorrencia do terremoto.","","full","english","24"
"18","Spatial deforestation distribution in the Atlantic Forest biome based on the Brazilian PRODES System","The Atlantic Forest (AF) is a biodiversity hotspot and the most deforested Brazilian biome. This work presents first the concepts of the Brazilian Satellite Monitoring Program, now extended to all Brazilian biomes including the AF (PRODES-MA). Then, an exploratory spatial analysis of the recent deforestation patterns is presented. According to PRODES-MA, out of the 1.032,69 km� deforestation increment in 2022, the majority (98%) stands for small areas (< 1,99km2) located in forest-type phytophysiognomies: Seasonal Semideciduous (27%), Dense Ombrophilous (19%) and Seasonal (14%). Deforestation is concentrated in four regions of federal states (Bahia, Minas Gerais, Paran�, and Santa Catarina), and clusters of municipalities presented a positive deforestation autocorrelation. Current AF deforestation is concentrated, and related to some municipalities' economic activities. Satellite monitoring systems, such as PRODES-MA, provide relevant data to assist AF conservation policies.","","full","english","24"
"19","PRODES Mata Atl�ntica: discussing the digital transition from visual interpretation to semi-automatic detection of forest removal","The Atlantic Forest is a biome rich in biodiversity but highly threatened by deforestation. The study addresses the challenges of monitoring deforestation in the PRODES Mata Atl�ntica monitoring system and its innovations in remote sensing techniques. We highlight the benefits of the transition from Landsat series to high spatial resolution Sentinel-2 images, as well as the challenges with the adoption of semi-automatic classification algorithms to process image time series. This work reviews existing approaches for automated deforestation detection, including the fusion of optical and SAR data. We stressed the need to consider local and seasonal factors for accurately detecting forest removal in the Atlantic Forest.","","full","english","24"
"20","Detecting Irrigated Croplands: A Comparative Study with Segment Anything Model and Region-Growing Algorithms","The advance of remote sensing and geotechnologies has helped to solve agricultural-related problems, especially those connected to management practices as irrigation. Segmentation techniques, for example, bring the possibility of identifying areas and borders of irrigated croplands, a factor that can enhance area and yield estimates. In this area, a recent innovation is the Segment Anything Model (SAM) algorithm. Thus, this study aimed to compare SAM with two segmentation algorithms, Region Growing and Baatz-Schape, for identifying irrigated croplands in the Brazilian semiarid region. Results show that SAM has potential to generate homogeneous segments when analyzing irrigated croplands but needs adjustments to separate crop fields with different crops.","","full","english","24"
"21","Remote sensing image analysis of the largest blowdown disturbance in the southwestern Brazilian Amazon: the case of Paca�s Novos National Park","This paper reveals the largest blowdown disturbance monitored by remote sensing image analysis (around 5-6 3 ha). The study is centered in the heart of the Pac�as Novos National Park and the Uru-Eu-Wau-Wau Indigenous land. The origin of this blowdown disturbance was caused by the advance of a cold snap of 31/10/2022 and the cold snap coupled with fresh applied to map the canopy gaps and the trunk and leaf mixture at the pixel appropriate functions in Google Earth Engine platform - GEE. The DETEX 6,302 ha of affected areas was detected and the NDVI 5,536 ha. The results showed that both methods detected similar size and geometric features and, less sensitive to detect single large gaps and fan-shaped aggregations canopy classes.","","full","english","24"
"22","Comparative Performance Evaluation of OGC API and OGC Web Feature Service","The use of proper APIs in Spatial Data Infrastructures is important to promote spatial data reuse, since the standardization of these services ensures spatial data interoperability. The OGC API standards were created with the aim of promoting the use of Resource-Oriented APIs instead of Service-Oriented Web Services. This paper presents a performance evaluation for different implementation approaches of services compliant to the OGC API Features and OGC Web Feature Service standards. We evaluate different approaches to perform a fair comparison between them. Our results show that resource-oriented API approaches are faster than the Web Service approach, when both query data from the same PostgreSQL/PostGIS database.","","full","english","24"
"23","Impacts of Beach Nourishment in Balne�rio Cambori�, SC, on Suspended Solids Dynamics in the Water","Beach nourishment activities can lead to an increase in water turbidity, impacting its quality. This study utilized Sentinel-2 satellite images to assess the suspended sediment in the water during the widening of Praia Central in Balne�rio Cambori�, SC, in 2021. Spectral indices were calculated before, during, and after the project. The results may suggest a degradation in water quality, possibly due to sediment disturbance during construction. Spectral indices proved effective in monitoring sediments. Despite the complexity of suspended solids dynamics, the study was able to identify greater disturbance during the months of sand replenishment.","","full","english","24"
"24","Analysis of Phenological Metrics to Describe the Cerrado Phytophysiognomies in the Emas National Park","The study analyzes the vegetation of the Cerrado, with a focus on the Emas National Park, using data from the CBERS-4 satellite and the NDVI index. The method employs the Greenbrown algorithm to generate phenological metrics. Seasonal variations in NDVI, rainfall cycles, and differences between vegetation types are discussed. The study highlights the importance of these metrics in understanding the seasonality of vegetation in the Cerrado and suggests improvements in vegetation classification and data analysis.","","full","english","24"
"25","Assessment of Stem Cross-Section Shape and Diameter at Breast Height of Eucalyptus Trees using Terrestrial LiDAR Data","LiDAR data offer new possibilities for obtaining geometric parameters of forest areas, such as diameter at breast height (DBH), basal area, height, volume, biomass, and carbon stock. In this context, Terrestrial Laser Scanners (TLS) are highly accurate and can be used to obtain the shape of tree trunks. In this study, the relationship between the circular model and the crosssectional shape of eucalyptus trees is investigated. Based on the proposed method, the DBH estimated from TLS data showed Root Mean Square Error (RMSE) of 1.3 cm, for trees with a cross-section considered circular. Although the generalization of the circular model to the entire plot is acceptable, the results showed that additional evaluations are needed for other more precise applications, such as volume estimation.","","full","english","24"
"26","Carbon Storage and Sequestration in Amazonian Rural Properties Supported by the Carbon Storage and Sequestration Model","Changes in land use and land cover in the Amazon Biome directly impact carbon reservoirs, making it a crucial ecosystem service for climate regulation. Therefore, quantifying and spatializing these reservoirs is essential. Using the Carbon Storage and Sequestration model from InVEST, combined with Land Use and Land Cover (LULC) data and areas declared in the Rural Environmental Registry (CAR) in the state of Rond�nia, we created a current scenario and a future scenario with 5-year-old secondary forest. Forest formation and pasture predominated in the declared areas, and the reservoirs with the most significant gains in carbon tons were Aboveground Biomass (AGB) and Belowground Biomass (BGB), resulting in a total gain of 2% compared to the current state. This underscores the importance of commandand- control tools and incentives for forest restoration.","","full","english","24"
"27","Input Data Optimization for Pauliceia 2.0 Platform's Historical Geocoding Web Service","The Pauliceia 2.0 platform is an outcome of a project in which collaborators and volunteers are encouraged to share historical research about So Paulo from 1870 to 1940, a period of growth and modernization. The Geocoding Web Service is an essential component of the platform. Currently, the web service's data is processed and input essentially manually by H�MACO and IT project teams. This process increases the time between data collection and data availability while also making data cleaning more difficult and errorprone. The current work aims to address this issue by developing a solution that provides a user-friendly data input interface while also automating or semiautomating the treatment and data input into the Geocoding Web Service for the H�MACO team. This was accomplished by building a prototype and applying software engineering techniques. The H�MACO team is currently evaluating the prototype. RESUMO: A plataforma Pauliceia 2.0 � resultado de um projeto em que colaboradores e volunt�rios s�o incentivados a compartilhar pesquisas hist�ricas sobre S�o Paulo de 1870 a 1940, per�odo de crescimento e moderniza��o. O Servi�o Web de Geocodifica��o � um componente essencial da plataforma. Atualmente, o tratamento e cataloga��o dos dados utilizados pelo servi�o web de geocodifica��o s�o feitos, praticamente de forma manual pelas equipes do H�MACO e da TI do projeto. Esse processo aumenta o tempo entre a coleta e a disponibilidade dos dados, ao mesmo tempo que torna a limpeza dos dados mais dif�cil e propensa a erros. Para resolver este problema, o presente trabalho visa desenvolver uma solu��o que automatize ou semiautomatize o tratamento e entrada de dados do Servi�o Web de Geocodifica��o Hist�rica, ao mesmo tempo que disponibiliza uma interface amig�vel para entrada de dados utilizada pela equipe do H�MACO. Utilizando t�cnicas de Engenharia de Software, foi criado um prot�tipo para este fim. Atualmente, o prot�tipo est� em processo de avalia��o pela equipe H�MACO.","","full","english","24"
"28","The role of social, economic and geographic dimensions in individuals� visitation patterns","Cities can be viewed as complex systems from which different aspects are fundamental to describe the driving dynamic of their individuals. From high resolution data it is possible to derive computational models to characterize the complex organization of urban space, helping the definition of public policies for the collective good. This work presents an investigation of the role of social, economic and geographic aspects on the individuals visitation to a set of locations. Based on Call Detail Records (CDR) data from four mid-sized Brazilian cities, we propose a data-centered methodology to show clear visitation patterns and its strong relation between social, economic and geographic aspects of how individuals use the urban space.","","full","english","24"
"29","Uncovering Urban Inequalities: Evaluating Person-based and Place-based Accessibility to Educational Facilities by Walking","Urban accessibility assessment is key for gauging equality within cities. While place-based accessibility measures are prevalent, alternative person-based strategies can complement them by considering individual human characteristics and preferences. This study delves into both placebased and person-based approaches to analyze walking accessibility to education for socially vulnerable families in Diadema, SP, Brazil. The research calculates access to educational services using geolocated personbased data and contrasts it with place-based measures, shedding light on their similarities and distinctions. RESUMO: A avalia��o da acessibilidade urbana � fundamental para analisar a equidade nas cidades. Embora as medidas de acessibilidade baseadas no lugar sejam prevalentes, abordagens alternativas baseadas no indiv�duo s�o complementares ao considerar as caracter�sticas e prefer�ncias individuais. Este estudo explora tanto as abordagens baseadas no lugar quanto as baseadas no indiv�duo para analisar a acessibilidade a p� � equipamentos educacionais das fam�lias socialmente vulner�veis em Diadema, SP, Brasil. A pesquisa estima o acesso aos servi�os educacionais usando dados geolocalizados individuais e os compara com medidas baseadas no lugar, destacando as semelhan�as e diferen�as dos resultados.","","short","english","24"
"30","Lithology and land use and land cover maps improved to support soil mapping","Soil-landscape correlations are used to produce and interpret digital soil maps. This study aims to present a methodology for obtaining and preparing environmental covariates related to soil formation (lithology) and transformation (land use/land cover) to support digital soil mapping in Rio de Janeiro state, Brazil. Maps provided by the Geological Survey of Brazil and the MapBiomas Project were used. Lithology and land use/land cover classes, respectively, were merged according to class similarity and soil-landscape correlation. The derived maps have fewer classes and better correlation with soil formation and transformation, and thus, are ready to be used to produce and interpret soil spatial patterns in Rio de Janeiro state.","","short","english","24"
"31","CBERS-4A, WPM Fused Imagery Dataset","This work describes the dataset WPM Fusion, created and maintained by INPE. WPM is the Multispectral and Panchromatic Wide-Scan Camera, on board the CBERS-4A satellite. WPM images consist of five bands: blue, red, green, and NIR, with 8 meters of spatial resolution, and a panchromatic band with 2 meters of spatial resolution. The WPM Fusion is generated from the fusion of the 8-meter bands and the 2-meter band, resulting in a new 2-meter multispectral image.","","short","english","24"
"32","T�cnicas de Processamento de Imagens para Registro Autom�tico: Aplica��es em PAN/CBERS-4","In order to explore ways to automatically register images obtained by the CBERS-4 satellite, PAN sensor, L2 processing level, this work presents three different approaches to obtain the registration and fusion between multispectral images (green, red and nir) and panchromatic, the latter being a reference. Through the use of Python libraries, the three approaches used the panchromatic band resampling step to detect homologous points or homologous regions to obtain the distances on the x and y axes, and thus enable registration. The examples with image fusion allowed us to validate the results, and we concluded, in turn, that the use of programming can support digital image processing, as was the case in this work for automatic registration. RESUMO: Com o intuito de explorar formas para realizar o registro autom�atico de imagens obtidas pelo sat�elite CBERS-4, sensor PAN, n�ıvel de processamento L2, este trabalho apresenta tres abordagens distintas para obter o registro e, fusao entre as imagens multiespectrais (verde, vermelho e nir) e pancrom�atica, sendo esta �ultima uma referencia. Por meio do uso de bibliotecas Python, as tres abordagens utilizaram-se da etapa de reamostragem da banda pancrom�atica, para a detecc� ao de pontos hom�ologos ou regioes hom�ologas para obter as distancias nos eixos x e y, e assim, possibilitar o registro. Os exemplos com o fusionamento de imagens permitiram validar os resultados e conclu�ımos, por sua vez, que o uso da programac� ao pode apoiar o processamento digital de imagens, como foi o caso deste trabalho para registro autom�atico.","","short","portuguese","24"
"33","GAUS: Graph Analysis of Urban Systems","This paper introduces GAUS, a set of Python scripts for computing spatial urban network metrics in QGIS, such as Betweenness, Freeman-Krafta Centrality, Accessibility, Reach, and Connectivity. It also calculates three Performance Indicators based on directed-weighted graphs: Convergence, Opportunity, and Polarity. The paper provides an overall view of its key features and the mathematical definitions of the available metrics. The novelty of GAUS is its flexibility - since it can be adapted to the calculation of new metrics - and its association with the widely used platform QGIS, enabling a greater diffusion of the tool in the scientific community.","","short","english","24"
"34","Correlations between epidemiological time series forecasting and influence regions of Brazilian cities","The study investigates the correlation between mobility network centralities, demographic features, and RMSE in COVID-19 prediction models (Graph Convolution Networks - GCN, Prophet, and Long Short-Term Memory - LSTM) across Brazilian municipalities. The analysis reveals that betweenness centrality, Degree, Strength, and Municipal Population exhibit positive correlations with RMSE, indicating that municipalities with central positioning, numerous connections, high neighbor flow, and larger populations negatively influence the predictions.","","short","english","24"
"35","Performance de um modelo preditivo para simula��o do desmatamento em Boca do Acre � Brasil","estudo destaca a import�ncia cr�tica da vegeta��o na Amaz�nia para a estabilidade clim�tica, mas ressalta os impactos severos do desmatamento, especialmente nas atividades agr�colas, queimadas e infraestrutura. A regi�o sudoeste da Amaz�nia enfrenta uma vulnerabilidade significativa � perda de servi�os ecossist�micos. Modelos espacialmente expl�citos s�o fundamentais para prever mudan�as na cobertura da terra, como demonstrado pelo modelo de proje��o de desmatamento aplicado neste estudo de 2017 a 2021. Os resultados destacam a efic�cia do modelo, apontando para seu potencial em simula��es futuras e influ�ncia nas decis�es pol�ticas para a preserva��o florestal. Sugere-se refinamento nas t�cnicas para estudos subsequentes, visando maior precis�o nas proje��es de uso do solo.","","short","english","24"
"36","Optimizing Centralized Photovoltaic Plant Deployment: A Geospatial Approach","The growing reliance on fossil fuels underscores the urgent need to explore renewable energy sources to combat climate change. This article introduces a geospatial framework aimed at helping experts identify optimal locations for centralized solar power generation. The methodology has two distinct phases, incorporating multicriteria decision-making techniques, such as DEA and Fuzzy TOPSIS, along with GIS analysis that integrates geospatial data representations. A case study conducted in Brazil highlights the potential of 166 regions organized into 17 clusters, totaling 158 km� of suitable area for solar power plant installation. The regions are situated in Morro do Chape�u, Bahia, contributing to the overall stability and balance of the countrys electrical grid.","","short","english","24"
"37","Mapping flooded rice in Brazil","The State of Tocantins is the largest rice producer in Brazils tropical region. The Java�es-Formoso National Irrigated Agriculture Pole (PNAI) was established in this region due to the concentration of irrigated rice production and the potential for irrigation expansion in the region. The aim of this study is to map flooded rice in the PNAI Java�es-Formoso, in the state of Tocantins, based on spectrotemporal metrics (STM) extracted from harmonized Sentinel-2 imagery and the Random Forest classifier. The results show that STM is a good approach to identify flooded rice, but needs to be improved. Although the overall accuracy is higher than 90%, the F1 score is lower than 70%.","","short","english","24"
"38","A tool for prioritizing deforestation hotspots in the Brazilian Amazon","Deforestation monitoring and control require scientific tools to increase the impact of official policies under limited resources for environmental law enforcement. In our paper Science-based Planning Can Support Law Enforcement Actions to Curb Deforestation in the Brazilian Amazon we proposed an index for prioritizing deforestation areas for law enforcement. In this paper, we present an R package that contains both the data and software required to estimate our index. We expect the public and scientific community to check our proposal along with our tool or to use it as a starting point for improving or proposing creative ways to prioritize areas in the Brazilian Amazon for policy or law enforcement actions. RESUMO: O monitoramento e controle do desmatamento precisam de ferramentas cient�ıficas para aumentar o impacto dos recursos previstos pelas pol�ıticas oficiais, para a aplicac� ao da lei ambiental. Em nosso artigo Sciencebased Planning Can Support Law Enforcement Actions to Curb Deforestation in the Brazilian Amazon propusemos um �ındice para priorizar �areas de desmatamento, visando subsidiar as ac� oes para aplicac� ao da lei. Neste artigo, apresentamos um pacote do R que cont�em os dados e o software necess�arios para estimar o �ındice proposto. Esperamos que o p�ublico e a comunidade cient�ıfica verifiquem nossa proposta, juntamente com nossa ferramenta, ou que a utilizem como ponto de partida para melhorar ou propor formas criativas de priorizar �areas na Amazonia brasileira para ac� oes pol�ıticas ou para a aplicac� ao da lei.","","short","english","24"
