"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"13","Utiliza��o da biblioteca TerraLib para algoritmos de agrupamento em Sistemas de Informa��es Geogr�ficas","A integra��o de algoritmos de Minera��o de Dados para extrair informa��es de sistemas de informa��o geogr�ficos, que cont�m grandes volumes de dados e que afetam diretamente diversos setores econ�micos e sociais, est� se tornando imprescind�vel. Desta maneira, TerraLib, uma biblioteca para desenvolvimento de aplicativos geogr�ficos de import�ncia no cen�rio do geoprocessamento mundial, surge como forte candidata a incorporar estes recursos. Este trabalho mostra um experimento de integra��o de um algoritmo de agrupamento na Terralib, para gerar uma classifica��o de dados de tr�fegos a�reos desconhecidos, visando � aplica��o da solu��o na an�lise destes tr�fegos.","","Short papers","portuguese","8"
"14","An algorithm and implementation for geoontologies integration","Sharing information through the web is a practice that many organizations and users do daily. This generates a need of methodologies and tools for semantic integrating the obtained information. With the GIS community the scenario is not different, but the needs are a little different because of the particularities of the geographic data. In this paper we present G-Match, an algorithm and implementation for integration of geographic ontologies. Our proposal combines some mathematical foundations and existing technologies in order to achieve expressive results.","","Full papers","english","8"
"15","WS-GIS: towards a SOA-based SDI federation","The volume of spatial data available on the Web has been increasing rapidly. Currently, the Web has been used not only for document searching but also for the provision and use of services, known as Web services, which are published in a directory and may be automatically discovered by software agents. Particularly in the spatial domain, the possibility of accessing these large spatial datasets via Web services has motivated research into the new field of Spatial Data Infrastructure (SDI) implemented using service-oriented architecture. In this paper, we propose WS-GIS which is a SDI using Web services. WS-GIS enables spatial search on distributed catalogs that form a federation of spatial databases.","","Full papers","english","8"
"16","Desenvolvimento de um SIG para reconfigura��o de redes de energia el�trica com interface integrada","Este artigo tem como objetivo apresentar uma nova concep��o em termos de visualiza��o e an�lise para uma aplica��o de SIG 3D na �rea de energia el�trica. Para tanto, prop�e-se uma interface integrada, formada por tr�s ambientes: o ambiente virtual 3D, o Diagrama Unifilar e o ambiente de navega��o 2D. Estes ambientes criam um sistema de navega��o sincronizado e interativo. O sistema proposto integra um sistema inteligente com algoritmo evolutivo ao ambiente virtual.","","Short papers","portuguese","8"
"17","Cartographical data treatment analysis for real time three-dimensional terrain visualization","The real time three-dimensional terrain visualization is associated to several characteristics, such as the video board exhibition. Moreover, the representation of a virtual scene is carried out through compositions of triangles that together confer a three-dimensional aspect to the scene. The available details in this scene are directly related to the number of triangles amount used in its representation, what may become impeditive to applications like computer visualization. This article presents techniques for cartographic data processing, in order to use them these data in a real time three-dimensional terrain visualization system.","","Full papers","english","8"
"18","Spatial query broker in a grid environment","Grid computing can be seen nowadays as a promising distributed environment to form federated GIS. As supposed, spatial query processing within this distributed environment is a challenge. This paper presents Spatial Query Broker (SQB), an architecture for spatial distributed query processing in a grid computing context. This implementation aims at executing spatial queries in a dynamic manner.","","","english","8"
"19","Um m�todo de sobreposi��o de mapas mais eficiente para a TerraLib","Este artigo descreve a implementa��o de um m�todo mais eficiente para a sobreposi��o utilizando a biblioteca TerraLib. Como os testes mostraram, o m�todo proposto � consideravelmente mais eficiente do que o m�todo original e essa efici�ncia se torna mais evidente � medida que a complexidade dos mapas a serem sobrepostos aumenta.","","Short papers","portuguese","8"
"20","Exploiting type and space in a main memory query engine","More and more spatial data is accessible over the web or through portals of wireless service providers. In this context the main selection criteria for the data are the type of the requested data objects and their position in the real world. Integration and performance issues are challenged by the need to process ad hoc queries in an interactive fashion. In this paper we investigate how a main memory query engine can be used to meet these requirements. It has the added benefit of being easily deployable to many components in a large-scale data integration system. Hence, we analyze how such a query engine can best exploit the query characteristics by employing an index structure that leverages spatial and type dimensions. In order to support query processing in the best possible way we investigate a specific multi-dimensional main memory index structure. Compared to the straightforward approach using separate indexes on type and position we can increase the performance up to almost an order of magnitude in several important usage scenarios. This requires to tweak the mapping of type IDs to values in the type dimension, which we discuss extensively. This enables the overall system to be used interactively, even with large data sets.","","Full papers","english","8"
"21","A robust strategy for handling linear features in topologically consistent polyline simplification","Polyline simplification is a technique that reduces the number of vertices of a polygonal chain for the purpose of map generalization and for speeding up processing and visualization in GIS. Unfortunately, the majority of simplification algorithms does not preserve the topological consistency of the map, namely the spatial placement of a polyline with respect to itself and to its neighbouring features. To overcome this problem, some approaches based on the consistency of a point feature have been proposed. For the sake of simplicity, they unify the handling of linear and point features by considering a linear feature as a sequence of point features. This solution, however, fails in a few particular cases. In this paper, we firstly examine the reason for it to fail and then present a robust strategy for remedying the remaining problems without abandoning the basic principle of reducing a linear feature to a sequence of point features.","","Full papers","english","8"
"22","Querying a geographic database using an ontology-based methodology","This work presents a mechanism that allows different community users access the same geographic database without knowing its particular internal structure. We use geographic ontologies to support a common and shared understanding of a specific domain: the coral reefs. Using these ontologies' descriptions that represent the knowledge of the different communities, mechanisms are created to handle with such different concepts. We use equivalent classes mapping, and a semantic layer that interacts with the ontologies and the geographic database, and that gives to the user the answers about his/her queries, independently of the used terms.","","Full papers","english","8"
